utc_timestamp,eolica_mw,fotovoltaica_mw,hidraulica_mw,biocombustible_mw
2026-06-20T19:50:00Z,3105.33,1180.84,122.75,208.68
2026-06-20T19:51:50Z,3331.04,0,113.09,166.2
2026-06-20T19:55:00Z,3070.29,1105.63,122.79,211.72
2026-06-20T20:00:00Z,3050.62,967.23,122.62,209.39
2026-06-20T20:00:51Z,3152.22,0,113.33,171.02
2026-06-20T20:05:00Z,3032.71,914.86,123.02,208.88
2026-06-20T20:10:00Z,3018.67,838.62,123.48,211.18
2026-06-20T20:15:00Z,3022.52,841.15,121.97,209.7
2026-06-20T20:20:00Z,3020.31,762.45,121.98,209.65
2026-06-20T20:25:00Z,2978.96,665.7,122.11,209.22
2026-06-20T20:30:00Z,2918.55,646.18,122.32,209.84
2026-06-20T20:35:00Z,2874.96,523.26,122.36,209.25
2026-06-20T20:40:00Z,2863.4,502.29,121.82,209.39
2026-06-20T20:45:00Z,2863.39,495.91,122.51,214.35
2026-06-20T20:50:00Z,2829.11,398.85,139.09,211.19
2026-06-20T20:55:00Z,2812.58,331.05,139.88,210.86
2026-06-20T21:00:00Z,2781.19,360.8,145.6,211.61
2026-06-20T21:05:00Z,2755.75,302.69,145.45,211.22
2026-06-20T21:10:00Z,2722.03,266.46,145.0,211.13
2026-06-20T21:15:00Z,2731.21,230.37,158.35,210.63
2026-06-20T21:20:00Z,2687.83,189.22,159.04,211.37
2026-06-20T21:25:00Z,2693.81,174.44,158.77,213.21
2026-06-20T21:30:00Z,2679.71,158.02,158.88,211.73
2026-06-20T21:35:00Z,2699.09,141.2,159.09,208.84
2026-06-20T21:40:00Z,2732.5,132.86,158.94,209.55
2026-06-20T21:45:00Z,2754.36,129.01,159.79,209.59
2026-06-20T21:50:00Z,2764.14,127.38,159.6,211.33
2026-06-20T21:55:00Z,2791.99,126.51,159.73,210.43
2026-06-20T22:00:00Z,2832.76,126.02,160.08,208.94
2026-06-20T22:05:00Z,2888.17,125.62,160.23,208.45
2026-06-20T22:10:00Z,2926.77,125.32,160.39,209.72
2026-06-20T22:15:00Z,2945.7,125.21,160.2,209.4
2026-06-20T22:20:00Z,2948.51,125.48,161.09,209.78
2026-06-20T22:25:00Z,2950.32,125.49,160.85,210.07
2026-06-20T22:30:00Z,2947.37,125.6,160.82,210.6
2026-06-20T22:35:00Z,2932.97,125.32,161.15,209.32
2026-06-20T22:40:00Z,2952.28,125.66,161.17,207.36
2026-06-20T22:45:00Z,2981.7,125.53,160.55,211.82
2026-06-20T22:50:00Z,3003.08,125.53,160.89,210.37
2026-06-20T22:55:00Z,3003.73,125.53,160.79,210.43
2026-06-20T23:00:00Z,3053.71,0,160.89,210.91
2026-06-20T23:05:00Z,3106.35,0,160.78,210.09
2026-06-20T23:10:00Z,3133.66,0,160.43,213.6
2026-06-20T23:15:00Z,3119.43,0,160.44,211.96
2026-06-20T23:20:00Z,3123.88,0,161.77,211.55
2026-06-20T23:25:00Z,3128.63,0,161.56,214.52
2026-06-20T23:30:00Z,3142.23,0,161.18,211.84
2026-06-20T23:35:00Z,3157.25,0,161.4,212.86
2026-06-20T23:40:00Z,3171.91,0,161.42,210.88
2026-06-20T23:45:00Z,3173.84,0,161.59,210.02
2026-06-20T23:50:00Z,3171.85,0,161.46,209.87
2026-06-20T23:51:50Z,2931.78,0,113.57,170.81
2026-06-20T23:55:00Z,3195.12,0,161.53,213.06
2026-06-21T00:00:00Z,3187.59,0,161.63,213.12
2026-06-21T00:05:00Z,3192.27,0,161.38,211.26
2026-06-21T00:10:00Z,3228.84,0,162.26,211.93
2026-06-21T00:15:00Z,3254.25,0,161.76,212.68
2026-06-21T00:20:00Z,3260.63,0,161.45,210.35
2026-06-21T00:25:00Z,3242.58,0,161.47,209.2
2026-06-21T00:30:00Z,3252.6,0,161.8,212.81
2026-06-21T00:35:00Z,3252.19,0,161.63,209.68
2026-06-21T00:40:00Z,3258.89,0,161.93,208.66
2026-06-21T00:45:00Z,3322.4,0,161.37,211.49
2026-06-21T00:50:00Z,3340.01,0,161.12,212.45
2026-06-21T00:55:00Z,3344.81,0,161.41,208.58
2026-06-21T01:00:00Z,3356.35,0,160.83,209.73
2026-06-21T01:05:00Z,3347.13,0,161.39,208.8
2026-06-21T01:10:00Z,3314.62,0,161.25,210.1
2026-06-21T01:15:00Z,3254.05,0,161.63,214.51
2026-06-21T01:20:00Z,3240.5,0,162.35,211.75
2026-06-21T01:25:00Z,3224.88,0,161.44,212.22
2026-06-21T01:30:00Z,3266.08,0,161.12,211.91
2026-06-21T01:35:00Z,3245.38,0,151.07,213.17
2026-06-21T01:40:00Z,3198.84,0,150.72,211.56
2026-06-21T01:45:00Z,3143.08,0,150.72,207.49
2026-06-21T01:50:00Z,3069.87,0,150.9,213.73
2026-06-21T01:55:00Z,3020.82,0,150.66,211.55
2026-06-21T02:00:00Z,2988.57,0,150.63,211.55
2026-06-21T02:05:00Z,2968.39,0,150.21,214.87
2026-06-21T02:10:00Z,2974.86,0,150.39,214.52
2026-06-21T02:15:00Z,2984.68,0,150.9,214.91
2026-06-21T02:20:00Z,2949.49,0,150.66,214.04
2026-06-21T02:25:00Z,3005.9,0,150.61,215.27
2026-06-21T02:30:00Z,3021.47,0,150.41,213.74
2026-06-21T02:35:00Z,3036.57,0,150.96,212.92
2026-06-21T02:40:00Z,3047.57,0,150.95,215.17
2026-06-21T02:45:00Z,3101.24,0,145.2,215.01
2026-06-21T02:50:00Z,3116.37,0,143.16,214.35
2026-06-21T02:55:00Z,3173.77,0,139.2,212.74
2026-06-21T03:00:00Z,2960.52,0,113.24,173.21
2026-06-21T03:05:00Z,3232.56,0,141.54,210.9
2026-06-21T03:10:00Z,3242.09,0,123.52,212.17
2026-06-21T03:15:00Z,3267.34,0,123.82,212.49
2026-06-21T03:20:00Z,3311.72,0,124.52,213.24
2026-06-21T03:25:00Z,3387.82,0,124.62,212.73
2026-06-21T03:30:00Z,3483.23,0,124.15,213.48
2026-06-21T03:35:00Z,3556.3,0,118.61,214.11
2026-06-21T03:40:00Z,3516.52,0,115.0,212.34
2026-06-21T03:45:00Z,3512.71,0,102.86,213.27
2026-06-21T03:50:00Z,3547.16,0,101.02,215.61
2026-06-21T03:55:00Z,3552.02,0,101.23,212.25
2026-06-21T04:00:00Z,3546.28,0,101.12,214.2
2026-06-21T04:05:00Z,3550.8,0,101.13,215.25
2026-06-21T04:10:00Z,3542.09,0,101.18,215.1
2026-06-21T04:15:00Z,3556.81,0,101.4,214.9
2026-06-21T04:20:00Z,3570.37,0,101.26,211.77
2026-06-21T04:25:00Z,3558.96,0,101.55,209.48
2026-06-21T04:30:00Z,3540.53,0,101.39,212.52
2026-06-21T04:35:00Z,3557.08,0,101.28,215.14
2026-06-21T04:40:00Z,3555.67,0,101.51,213.64
2026-06-21T04:45:00Z,3525.41,0,101.27,212.61
2026-06-21T04:50:00Z,3538.64,0,101.17,213.8
2026-06-21T04:55:00Z,3554.15,0,101.0,208.52
2026-06-21T05:00:00Z,3588.89,0,101.03,216.0
2026-06-21T05:05:00Z,3598.95,0,100.89,213.74
2026-06-21T05:10:00Z,3578.43,0,101.26,214.99
2026-06-21T05:15:00Z,3555.67,0,100.91,214.62
2026-06-21T05:20:00Z,3554.87,0,101.39,208.93
2026-06-21T05:25:00Z,3579.07,0,101.34,207.08
2026-06-21T05:30:00Z,3641.13,0,101.17,214.59
2026-06-21T05:35:00Z,3689.22,0,101.25,215.98
2026-06-21T05:40:00Z,3697.49,0,100.07,209.94
2026-06-21T05:45:00Z,3694.89,0,101.33,215.52
2026-06-21T05:50:00Z,3672.83,0,101.4,216.06
2026-06-21T05:55:00Z,3658.81,0,100.92,213.82
2026-06-21T06:00:00Z,3641.83,0,101.23,211.38
2026-06-21T06:05:00Z,3638.58,0,101.0,213.97
2026-06-21T06:10:00Z,3643.65,0,100.45,213.44
2026-06-21T06:15:00Z,3624.74,0,100.17,211.89
2026-06-21T06:20:00Z,3616.46,0,100.78,206.02
2026-06-21T06:25:00Z,3632.18,0,100.72,213.85
2026-06-21T06:30:00Z,3626.75,0,100.86,212.29
2026-06-21T06:35:00Z,3614.93,0,100.94,212.73
2026-06-21T06:40:00Z,3595.76,0,100.96,211.9
2026-06-21T06:45:00Z,3606.01,0,101.05,211.84
2026-06-21T06:50:00Z,3625.41,0,101.06,214.4
2026-06-21T06:55:00Z,3650.53,0,101.03,213.11
2026-06-21T07:00:00Z,3659.56,0,101.0,211.79
2026-06-21T07:05:00Z,3611.1,0,101.02,212.09
2026-06-21T07:10:00Z,3584.49,0,101.05,213.23
2026-06-21T07:15:00Z,3608.39,0,101.19,214.77
2026-06-21T07:20:00Z,3624.31,0,101.13,214.1
2026-06-21T07:25:00Z,3647.0,0,101.15,213.16
2026-06-21T07:30:00Z,3660.94,0,100.94,212.82
2026-06-21T07:35:00Z,3664.15,0,101.24,212.33
2026-06-21T07:40:00Z,3662.64,0,101.18,212.01
2026-06-21T07:45:00Z,3649.96,0,101.07,212.78
2026-06-21T07:50:00Z,3654.24,0,101.09,214.21
2026-06-21T07:51:52Z,3340.39,0,153.76,161.57
2026-06-21T07:55:00Z,3665.09,0,101.06,213.1
2026-06-21T08:00:00Z,3678.08,0,100.97,212.55
2026-06-21T08:05:00Z,3691.88,0,100.17,211.17
2026-06-21T08:10:00Z,3692.91,0,100.55,213.34
2026-06-21T08:15:00Z,3650.61,0,101.13,213.76
2026-06-21T08:20:00Z,3641.87,0,101.16,211.63
2026-06-21T08:25:00Z,3642.81,0,101.04,213.26
2026-06-21T08:30:00Z,3655.06,0,101.13,215.3
2026-06-21T08:35:00Z,3660.54,0,101.17,212.95
2026-06-21T08:40:00Z,3638.12,0,100.99,212.67
2026-06-21T08:45:00Z,3641.71,0,101.05,212.61
2026-06-21T08:50:00Z,3642.95,0,101.16,213.28
2026-06-21T08:55:00Z,3642.78,0,101.23,214.43
2026-06-21T09:00:00Z,3633.83,0,101.27,214.16
2026-06-21T09:05:00Z,3624.77,0,101.57,214.42
2026-06-21T09:10:00Z,3625.35,0,101.38,215.61
2026-06-21T09:15:00Z,3611.47,0,101.44,214.31
2026-06-21T09:20:00Z,3565.81,0,101.46,215.14
2026-06-21T09:25:00Z,3531.88,0,101.56,214.27
2026-06-21T09:30:00Z,3536.94,0,101.74,214.57
2026-06-21T09:35:00Z,3542.11,0,101.75,214.54
2026-06-21T09:40:00Z,3524.32,0,101.54,213.49
2026-06-21T09:45:00Z,3516.78,0,101.7,213.05
2026-06-21T09:50:00Z,3514.47,0,101.85,215.06
2026-06-21T09:55:00Z,3490.37,0,101.66,214.71
2026-06-21T10:00:00Z,3436.83,0,101.81,214.33
2026-06-21T10:05:00Z,3433.77,0,101.71,212.82
2026-06-21T10:10:00Z,3375.36,0,101.87,212.52
2026-06-21T10:15:00Z,3320.92,0,101.54,212.31
2026-06-21T10:20:00Z,3315.1,0,101.51,213.93
2026-06-21T10:25:00Z,3280.37,0,101.85,214.84
2026-06-21T10:30:00Z,3259.72,0,101.59,213.6
2026-06-21T10:35:00Z,3246.59,0,101.82,213.28
2026-06-21T10:40:00Z,3213.21,0,102.1,213.2
2026-06-21T10:45:00Z,3184.4,0,101.74,214.42
2026-06-21T10:50:00Z,3178.1,0,101.64,217.07
2026-06-21T10:55:00Z,3198.35,0,101.77,215.32
2026-06-21T11:00:00Z,3178.14,0,101.69,215.02
2026-06-21T11:05:00Z,3168.3,0.83,101.7,213.98
2026-06-21T11:10:00Z,3185.84,3.4,101.69,214.49
2026-06-21T11:15:00Z,3144.93,7.88,101.86,213.1
2026-06-21T11:20:00Z,3105.92,17.67,101.91,212.72
2026-06-21T11:25:00Z,3087.23,29.42,101.59,211.61
2026-06-21T11:30:00Z,3054.72,45.08,101.95,212.37
2026-06-21T11:35:00Z,2999.26,64.93,102.0,214.4
2026-06-21T11:40:00Z,2938.32,100.63,101.8,213.1
2026-06-21T11:45:00Z,2900.11,142.02,101.85,213.93
2026-06-21T11:50:00Z,2885.19,190.35,102.11,214.29
2026-06-21T11:55:00Z,2857.8,251.21,102.21,212.51
2026-06-21T12:00:00Z,2865.19,320.88,102.16,210.37
2026-06-21T12:05:00Z,2885.93,392.63,101.9,213.02
2026-06-21T12:10:00Z,2974.39,453.98,101.95,213.86
